fecha,emae_total,emae_agro,emae_industria,var_mensual_total,var_mensual_agro,var_mensual_industria,anio
2011-09-01,149.9301345,117.6309958,147.3588627,1.6766187447915248,0.9503701320895619,2.2944778484378148,2011
2011-10-01,146.4098831,118.5436281,142.620016,-2.3479278610264998,0.7758433853197078,-3.215854556130482,2011
2011-11-01,147.2082712,123.0599363,140.6213901,0.5453102503023555,3.809827885637329,-1.401364237681746,2011
2011-12-01,145.516194,120.648952,141.5950837,-1.1494443798617193,-1.959195147088666,0.6924221125303776,2011
2012-01-01,146.0130642,117.5897989,140.9047484,0.34145354296442054,-2.5355819916280664,-0.4875418566527623,2012
2012-02-01,145.5939993,117.4085988,141.6148535,-0.28700507197492175,-0.15409508451843523,0.5039610858139199,2012
2012-03-01,145.7742246,111.1072415,145.76887,0.12378621431274883,-5.367032197304433,2.933319773550447,2012
2012-04-01,140.9701381,102.1729942,141.0691772,-3.2955664920751637,-8.041102613460161,-3.2240716416337634,2012
2012-05-01,142.0406787,103.2354764,139.8578965,0.7594094851780531,1.0398855473690238,-0.8586430601227102,2012
2012-06-01,141.6152165,103.0929538,136.3796462,-0.29953545976685314,-0.13805583600715599,-2.4869888558634368,2012
2012-07-01,145.823755,114.170114,140.1796366,2.9718123546419895,10.744827645049003,2.7863324959996882,2012
2012-08-01,146.7474774,123.2155944,138.1197758,0.6334512507924384,7.922809291405275,-1.469443672391424,2012
2012-09-01,145.1426582,126.2245725,138.2524398,-1.0935923590874697,2.442043245136505,0.09604996766869878,2012
2012-10-01,148.6116339,124.770484,140.881099,2.390045588954215,-1.151985284006407,1.901347422007671,2012
2012-11-01,147.2201261,121.50124,139.3547063,-0.9363384033152733,-2.6202062340320853,-1.0834616643642159,2012
2012-12-01,145.7429516,101.3044545,141.9180305,-1.0033780972287798,-16.622699076980606,1.8394242060843613,2012
2013-01-01,146.3593409,106.9289792,140.5582997,0.4229290632810301,5.55210008065341,-0.958109970388854,2013
2013-02-01,146.0722664,125.0416569,136.799502,-0.1961436135437089,16.938979344525528,-2.674191213199484,2013
2013-03-01,147.7149635,125.0078237,141.554416,1.1245783614404203,-0.027057542933117684,3.47582698071518,2013
2013-04-01,151.065601,124.1963483,147.6689388,2.268312851053822,-0.6491396906064262,4.319556374701872,2013
2013-05-01,151.5783533,128.5689075,146.4936327,0.33942359915546394,3.520682580326717,-0.7959061056108885,2013
2013-06-01,148.4936813,126.1629029,140.4472141,-2.035034642377276,-1.8713736056285568,-4.127427580680109,2013
2013-07-01,149.6645894,120.1728018,140.3284371,0.7885238548530848,-4.747910013411715,-0.08457056322628276,2013
2013-08-01,149.4954108,117.2019754,142.9502995,-0.11303849539709976,-2.4721287641643497,1.8683756864844359,2013
2013-09-01,149.7609584,119.2273787,145.2328322,0.177629265392798,1.7281306847324762,1.5967316668685783,2013
2013-10-01,150.0880031,122.3321153,143.6595473,0.21837780920612726,2.604046682777561,-1.0832845963049231,2013
2013-11-01,146.5386727,120.8118402,140.2846211,-2.364832849188603,-1.242744062972967,-2.349252982784533,2013
2013-12-01,144.719621,106.6723701,142.2296064,-1.2413458280218337,-11.703712216114404,1.38645653725189,2013
2014-01-01,147.9166943,108.6462417,140.6874262,2.2091498567426537,1.8504056843863248,-1.0842891568319746,2014
2014-02-01,145.7323559,118.3506258,137.156098,-1.4767355438391472,8.932093690637078,-2.510052458405143,2014
2014-03-01,142.9038564,117.1749835,135.2575517,-1.9408864164255135,-0.9933553726929278,-1.3842230332332672,2014
2014-04-01,147.5780108,131.4723979,138.5186858,3.270838532808118,12.201763527451238,2.4110551011844006,2014
2014-05-01,148.1761136,139.6608691,138.3312653,0.405279076982934,6.228281624731835,-0.1353034061199354,2014
2014-06-01,146.1481986,136.6555278,134.7039387,-1.3685842817246163,-2.1518850049888627,-2.6222030082161063,2014
2014-07-01,144.3939569,123.9421146,133.5471449,-1.2003170184815337,-9.303255715060798,-0.8587676137490674,2014
2014-08-01,141.1190905,115.5728895,130.9236513,-2.2680079348944004,-6.752527280182452,-1.9644700019341377,2014
2014-09-01,144.375741,119.6045222,134.3689706,2.307732064075352,3.4883896365678346,2.6315484374212605,2014
2014-10-01,144.6933345,120.36262,134.2337564,0.21997705279308555,0.6338370707525076,-0.10062903615041252,2014
2014-11-01,141.6925006,120.093574,132.0941819,-2.073926840078455,-0.22352953101220097,-1.5939168785713886,2014
2014-12-01,142.5465042,110.6086158,134.3423801,0.6027161609709175,-7.897973125522939,1.701966103020336,2014
2015-01-01,143.658858,102.4277537,133.7351075,0.7803444961647976,-7.396225005466528,-0.4520335277281684,2015
2015-02-01,145.8880912,120.7734844,133.8579834,1.5517547828481248,17.910898206098214,0.09188006223421752,2015
2015-03-01,147.7199735,129.0358907,134.8516771,1.2556763783334812,6.841241967181344,0.7423492232290663,2015
2015-04-01,152.560358,148.1534947,140.1862711,3.2767298729579064,14.815725993977269,3.9558974087093635,2015
2015-05-01,152.401898,157.7148382,137.2912611,-0.10386708714987813,6.4536739544085675,-2.065116631809738,2015
2015-06-01,154.8274409,155.4587146,141.6772751,1.5915437614825612,-1.4305081409898612,3.194678208109192,2015
2015-07-01,150.7705044,129.7573406,137.9483812,-2.6202955215285817,-16.53260421336329,-2.6319633105366003,2015
2015-08-01,147.5248723,115.8460728,137.4463517,-2.1526969833497445,-10.720987140823068,-0.3639256188676443,2015
2015-09-01,148.6173924,115.032166,135.3071394,0.7405667145932604,-0.7025760824928007,-1.5563980226038998,2015
2015-10-01,148.4244686,121.4509915,135.0446613,-0.12981239738127925,5.5800266335939375,-0.1939868813751633,2015
2015-11-01,147.0211312,123.8713254,134.006582,-0.945489253380416,1.992848201655062,-0.7686933270867446,2015
