fecha;Período;Meses;EMAE Original;A -  Agricultura, ganadería, caza y silvicultura ;D - Industria manufacturera;F - Construcción;"proxy ""EMAE""";"Proxy ""agro""";Proxy Industria;Proxy construcción;"Proxy ""EMAE"" (promedio mensual)";"Proxy ""agro"" (promedio mensual)";Proxy Industria (promedio mensual);Proxy construcción (promedio mensual);EMAE desestacionalizado;"""AGRO"" desestacionalizado";Industria desestacionalizado;Construcción desestacionalizada;Variación mensual EMAE;"Variación Mensual ""Agro"" (des)";Variación Mensual Industria (des);Variación Mensual Construcción (des);"""AGRO"" desestacionalizado BASE 100";Industria desestacionalizado BASE 100;Construcción desestacionalizada BASE 100;A -  Agricultura, ganadería, caza y silvicultura BASE 100;D - Industria manufacturera BASE 100;F - Construcción BASE 100
42826;2017;Abril;151,9463448;232,0252475;122,7044996;135,1430631;1,014764603;1,752880424;0,9293898;0,92129843;1,032277334;1,626131642;0,979991785;0,951554504;147,1952738;142,6854023;125,2097226;142,0234601;-0,024522482;0,12293953;-0,041769644;-0,042186278;117,62359;99,30233538;103,0723425;190,3917091;97,30887877;98,08138086
42856;2017;Mayo;168,3892095;330,0188117;133,9585597;145,7980003;1,124577295;2,493192102;1,014630429;0,993935357;1,108162712;2,318481742;1,015075982;0,969717968;151,9535062;142,3426399;131,9689975;150,350932;0,032325986;-0,002402225;0,053983626;0,058634481;117,3410316;104,6630355;109,1159358;270,8017609;106,2337346;105,8143042
42887;2017;Junio;161,0356855;228,1094635;141,5155856;145,9287388;1,075467223;1,723297863;1,07186894;0,994826629;1,052380567;1,571597584;1,012665145;0,977632882;153,0203907;145,1449568;139,7456863;149,2674208;0,007021125;0,019687123;0,05892815;-0,007206548;119,6511389;110,8306346;108,3295866;187,1785553;112,2267155;105,909189
42917;2017;Julio;150,3060501;111,6631048;134,6713927;146,4115651;1,003809993;0,843580914;1,020029577;0,998118156;1,007125346;0,89095642;1,028525315;1,012089485;149,2426447;125,3294799;130,9363908;144,662668;-0,02468786;-0,136521981;-0,063038049;-0,030849015;103,3161284;103,8440876;104,9877256;91,62679316;106,7990356;106,2596048
42948;2017;Agosto;149,2553428;73,08728751;142,0093133;159,3496324;0,996792907;0,552152306;1,075608537;1,086319658;0,992816092;0,594044722;1,045146999;1,048877335;150,335338;123,0333084;135,8749662;151,9239925;0,007321589;-0,018321081;0,037717363;0,050194875;101,4232653;107,7608127;110,2575713;59,97284233;112,6182585;115,6495319
42979;2017;Septiembre;146,3865597;64,75275616;138,0437427;151,254411;0,97763391;0,489187448;1,045572468;1,031132846;0,981596577;0,561148165;1,038117159;1,038924939;149,131082;115,3933314;132,9751094;145,5874291;-0,008010465;-0,062096818;-0,021342098;-0,041708773;95,12520323;105,4609709;105,6588633;53,13382077;109,473425;109,7743469
43009;2017;Octubre;149,3859497;78,23306205;143,0006306;149,5953454;0,997665157;0,591027073;1,083116984;1,01982265;0,990711825;0,576042357;1,078389051;0,999194851;150,7864809;135,8113012;132,6057886;149,715889;0,011100294;0,176942373;-0,002777368;0,028357256;111,9568824;105,168067;108,6550586;64,19528286;113,4044071;108,570264
43040;2017;Noviembre;151,9260429;89,01564215;145,2241944;153,7325094;1,014629018;0,672486198;1,099958726;1,04802656;0,994248787;0,698834057;1,055526678;1,009218897;152,8048561;127,3773671;137,5845798;152,3282114;0,013385651;-0,062100385;0,037545806;0,017448531;105,0043168;109,1166868;110,5509298;73,04308661;115,1677696;111,5728507
43070;2017;Diciembre;146,7833849;96,78814315;132,8598472;143,2214061;0,980284084;0,731205088;1,006308549;0,976370178;0,98519384;0,800334998;0,996426639;0,968322059;148,989345;120,934538;133,336306;147,9067887;-0,024969829;-0,050580643;-0,030877543;-0,029025633;99,69313101;105,7474316;107,3421192;79,42092594;105,3624179;103,9443162
43101;2018;Enero;142,7409126;68,41058552;116,9161226;157,0548134;0,978908592;0,612120927;0,93024496;1,058805666;0,93275271;0,598682828;0,884380624;1,003859698;153,0318927;114,2684946;132,2011354;156,45096;0,027133133;-0,055121089;-0,008513589;0,057767269;94,19793708;104,8471414;113,5429803;56,13530613;92,71849719;113,9840449
43132;2018;Febrero;138,8180404;74,74917579;112,8413205;151,2699137;0,95200577;0,668837058;0,897823734;1,019806005;0,909107014;0,582474697;0,87285171;1,002986986;152,6971393;128,3303399;129,2789133;150,8194182;-0,002187475;0,123059688;-0,022104365;-0,035995572;105,7899059;102,5295619;109,4559358;61,33652905;89,48703931;109,7855982
43160;2018;Marzo;155,8573195;144,6514804;133,2775281;158,4238409;1,068860122;1,294305517;1,06042474;1,068035145;1,011434063;1,119287133;1,000560165;1,01833225;154,0953832;129,2353643;133,2029125;155,5718586;0,009156975;0,007052303;0,030352972;0,031510799;106,5359683;105,6416388;112,9049798;118,6958871;105,6936533;114,9776297
43191;2018;Abril;151,524544;163,2854039;126,9252126;147,5274748;1,039146208;1,461037236;1,009882442;0,994575861;1,032277334;1,626131642;0,979991785;0,951554504;146,7866619;100,4133981;129,5166087;155,0383863;-0,047429852;-0,22301919;-0,027674348;-0,003429105;82,77640301;102,7180753;112,5178167;133,9862255;100,656049;107,069487
43221;2018;Mayo;159,5666924;223,6842466;132,8971186;153,4172292;1,094298778;2,001471078;1,057398006;1,034282414;1,108162712;2,318481742;1,015075982;0,969717968;143,9921147;96,47876132;130,923321;158,2080917;-0,019038155;-0,03918438;0,01086125;0,020444649;79,53286094;103,833722;114,8182039;183,5473789;105,3919755;111,3440331
43252;2018;Junio;151,1257632;149,9515184;130,7643224;148,5930735;1,036411393;1,341728941;1,04042838;1,001759734;1,052380567;1,571597584;1,012665145;0,977632882;143,6037191;95,41343152;129,1288864;151,9927124;-0,00269734;-0,011042117;-0,013705997;-0,039286102;78,65464977;102,4105774;110,3074442;123,0449108;103,7005949;107,8428555
43282;2018;Julio;145,9635244;105,7229288;126,6951991;147,4688155;1,00100907;0,945982507;1,008052336;0,994180401;1,007125346;0,89095642;1,028525315;1,012089485;144,9308421;118,6622897;123,1814106;145,7072895;0,009241564;0,243664417;-0,046058446;-0,04135345;97,81998913;97,69370534;105,7458509;86,75249496;100,4736405;107,0269145
43313;2018;Agosto;146,76596;74,54874504;135,0500776;159,8704649;1,006512125;0,667043654;1,074528057;1,077787751;0,992816092;0,594044722;1,045146999;1,048877335;147,8279424;125,4934893;129,2163472;152,4205544;0,019989536;0,057568413;0,048992268;0,046073638;103,4513306;102,4799415;110,617947;61,17206267;107,0993458;116,0275311
43344;2018;Septiembre;137,7465697;65,38672107;122,1030161;147,8318477;0,944657689;0,585064139;0,97151456;0,996627831;0,981596577;0,561148165;1,038117159;1,038924939;140,3291056;116,5230952;117,6196878;142,2930975;-0,050726789;-0,071480952;-0,08974607;-0,066444168;96,05653103;93,28276945;103,2680295;53,65402995;96,83188175;107,2903886
43374;2018;Octubre;142,843276;78,62835588;132,1245723;143,6550664;0,979610594;0,703546998;1,051251229;0,96846951;0,990711825;0,576042357;1,078389051;0,999194851;144,182468;136,4975247;122,5203206;143,7708234;0,027459467;0,171420348;0,041665073;0,010385085;112,522575;97,16940281;104,3404768;64,51964699;104,7793197;104,2590493
43405;2018;Noviembre;140,5924073;90,21847247;125,6174319;138,5751865;0,964174272;0,807252482;0,999477064;0,934222833;0,994248787;0,698834057;1,055526678;1,009218897;141,4056614;129,098563;119,0092439;137,3093458;-0,019258975;-0,054205831;-0,028657097;-0,044942899;106,4231953;94,38480978;99,65111331;74,03008661;99,61893405;100,5722775
43435;2018;Diciembre;136,251616;101,8814002;112,9859513;126,2968553;0,934405386;0,911609463;0,898974491;0,851446849;0,98519384;0,800334998;0,996426639;0,968322059;138,2992975;127,2984444;113,3911387;130,4285637;-0,021967747;-0,013943754;-0,047207301;-0,050111536;104,9392565;89,92915769;94,65744301;83,60027248;89,60173649;91,66116023
43466;2019;Enero;134,5362399;73,18576532;104,6836567;143,0478467;0,941479129;0,530765011;0,887560249;1,006942725;0,93275271;0,598682828;0,884380624;1,003859698;144,2356999;122,2446375;118,3694599;142,4978481;0,042924313;-0,039700461;0,04390397;0,092535592;100,7731196;93,87740471;103,4166256;60,05364973;83,01773202;103,8183537
43497;2019;Febrero;132,2678886;77,27598381;103,9471314;147,5347506;0,925605299;0,560428496;0,88131562;1,03852695;0,909107014;0,582474697;0,87285171;1,002986986;145,4921;132,6683962;119,0891079;147,0953788;0,008710743;0,08526966;0,006079677;0,032263861;109,3660093;94,44814897;106,7532452;63,40993831;82,43364218;107,0747675
43525;2019;Marzo;144,963255;160,5300143;114,9759097;148,0732418;1,014446956;1,164211571;0,974823102;1,042317498;1,011434063;1,119287133;1,000560165;1,01833225;143,3244739;143,4216562;114,9115402;145,4075934;-0,014898583;0,081053667;-0,035079343;-0,011474088;118,2305254;91,13496993;105,528349;131,7252503;91,17984177;107,4655827
43556;2019;Abril;149,9162214;230,9943282;115,9205402;140,9735155;1,049107613;1,675239804;0,982832151;0,992341089;1,032277334;1,626131642;0,979991785;0,951554504;145,2286285;142,0514319;118,2872571;148,1507522;0,013285621;-0,009553817;0,029376657;0,018865306;117,1009726;93,81221066;107,5191737;189,5457732;91,92896622;102,3128879
43586;2019;Mayo;164,1356991;341,8236001;124,1955909;149,7158557;1,148614939;2,479006758;1,052992158;1,05388019;1,108162712;2,318481742;1,015075982;0,969717968;148,1151615;147,4342428;122,3510291;154,3911329;0,019875785;0,037893394;0,034355112;0,042121829;121,5383259;97,03513967;112,0480779;280,4883527;98,4913654;108,6577256
43617;2019;Junio;150,8589717;222,8186856;121,4994834;138,2116641;1,055704942;1,615947604;1,030133214;0,972899858;1,052380567;1,571597584;1,012665145;0,977632882;143,3502067;141,7784603;119,9799204;141,3737884;-0,032170608;-0,03836139;-0,019379557;-0,084314069;116,8759467;95,15464169;102,6008486;182,8371302;96,3532596;100,3084476
43647;2019;Julio;146,7770296;126,8483487;124,9787215;146,9719782;1,027139677;0,91994208;1,05963193;1,034565481;1,007125346;0,89095642;1,028525315;1,012089485;145,7385918;142,373236;121,5125381;145,216387;0,01666119;0,004195106;0,012773952;0,027180417;117,3662538;96,37014249;105,3895825;104,0872671;99,11241483;106,66633
43678;2019;Agosto;141,2769347;78,02068369;125,6340224;155,8552044;0,988650237;0,565829282;1,065187897;1,097096307;0,992816092;0,594044722;1,045146999;1,048877335;142,2991991;131,3380639;120,2070355;148,5924037;-0,023599739;-0,077508754;-0,010743769;0,02324818;108,2693416;95,33476396;107,8396985;64,02101269;99,63209092;113,1134171
43709;2019;Septiembre;134,8770665;70,80070876;115,9855861;142,6312795;0,94386422;0,513467869;0,983383642;1,004010425;0,981596577;0,561148165;1,038117159;1,038924939;137,4058036;126,171149;111,726875;137,2873767;-0,034388075;-0,039340574;-0,07054629;-0,076080787;104,0099636;88,60925003;99,63516939;58,0965567;91,9805498;103,5160261
43739;2019;Octubre;141,6393366;80,63703912;129,6780969;135,8893908;0,991186311;0,584803872;1,099475578;0,956552907;0,990711825;0,576042357;1,078389051;0,999194851;142,9672414;139,9845656;120,2516817;135,9988903;0,040474548;0,109481579;0,076300413;-0,009385323;115,3971386;95,37017236;98,70006111;66,16790139;102,8391808;98,6230354
43770;2019;Noviembre;137,7718297;90,99893887;119,7182795;133,8192877;0,964121654;0,659951461;1,015031279;0,941981032;0,994248787;0,698834057;1,055526678;1,009218897;138,5687682;130,2153752;113,4204203;132,5968907;-0,030765602;-0,069787626;-0,056808032;-0,025014907;107,3438463;89,95238056;96,23108826;74,67050972;94,94070378;97,12063808
43800;2019;Diciembre;135,7651545;100,7137529;114,1278914;122,0146127;0,950079024;0,730406192;0,96763318;0,858885537;0,98519384;0,800334998;0,996426639;0,968322059;137,8055252;125,8394963;114,537174;126,0062307;-0,005508044;-0,033604932;0,009846143;-0,049704483;103,7365636;90,83806459;91,44797172;82,64214245;90,50733417;88,55328142
43831;2020;Enero;133,8910861;84,77989963;101,7147663;129,9048064;1,039921654;0,661834021;0,934296178;1,178088456;0,93275271;0,598682828;0,884380624;1,003859698;143,5440334;141,6107087;115,012432;129,4053409;0,041642076;0,125328001;0,004149378;0,026975731;116,7376597;91,21498602;93,91484763;69,56738616;80,66330006;94,27966557
43862;2020;Febrero;128,9736387;68,52543131;102,3074099;125,267519;1,001728223;0,534943565;0,939739878;1,136033547;0,909107014;0,582474697;0,87285171;1,002986986;141,8684894;117,6453359;117,2105282;124,8944609;-0,011672683;-0,169234185;0,019111814;-0,03485853;96,98165701;92,95826985;90,64111408;56,22954453;81,13328676;90,91410949
43891;2020;Marzo;128,2110607;138,798932;98,96454962;97,69679005;0,995805339;1,083533428;0,909034193;0,885998477;1,011434063;1,119287133;1,000560165;1,01833225;126,7616599;124,0065466;98,90914416;95,93803009;-0,106484742;0,054071083;-0,156141128;-0,231847198;102,2255602;78,44366077;69,62622573;113,8934929;78,48228383;70,90438719
43922;2020;Abril;113,2950344;210,4825682;78,01561127;43,88606288;0,879953723;1,64313151;0,71660871;0,397996545;1,032277334;1,626131642;0,979991785;0,951554504;109,7525159;129,4375946;79,60843393;46,12038797;-0,134182087;0,043796462;-0,195135752;-0,519268971;106,7026781;63,13649803;33,47148717;172,7145486;61,86905685;31,8507332
43952;2020;Mayo;131,0295692;294,4895217;93,10499614;75,02261009;1,017696475;2,29893153;0,855211541;0,680369521;1,108162712;2,318481742;1,015075982;0,969717968;118,2403701;127,0182621;91,72219401;77,36539133;0,077336307;-0,018691111;0,152166793;0,677466187;104,7082865;72,74377646;56,14728794;241,6476826;73,83545684;54,4483825
43983;2020;Junio;132,5219653;200,8947649;113,4110416;95,34061073;1,029287799;1,568284354;1,041731762;0,864630617;1,052380567;1,571597584;1,012665145;0,977632882;125,9258955;127,8283748;111,9926387;97,52189447;0,064999166;0,006377923;0,220998253;0,260536434;105,3761078;88,82002401;70,7757021;164,8471365;89,93884774;69,19436733
44013;2020;Julio;127,4636895;117,049707;114,6088322;114,8352688;0,990000565;0,913748172;1,052734011;1,041424935;1,007125346;0,89095642;1,028525315;1,012089485;126,5618922;131,3753449;111,4302492;113,4635529;0,005050563;0,027747909;-0,005021665;0,163467481;108,3000745;88,37399961;82,34522787;96,04684842;90,88873673;83,34280338
44044;2020;Agosto;125,1838938;75,82374782;114,398752;117,71328;0,972293569;0,59191785;1,050804329;1,067525214;0,992816092;0,594044722;1,045146999;1,048877335;126,0897107;127,6397971;109,4570927;112,2278803;-0,003730835;-0,028434162;-0,017707548;-0,010890481;105,2206526;86,80911274;81,44844873;62,21828484;90,72213591;85,43154771
44075;2020;Septiembre;127,1750761;73,78709737;119,2529195;116,4657875;0,987758927;0,576018745;1,095392055;1,05621188;0,981596577;0,561148165;1,038117159;1,038924939;129,5594128;131,4930743;114,8742399;112,1022156;0,027517726;0,030188682;0,049491057;-0,001119728;108,3971255;91,10538746;81,35724861;60,54708154;94,57165731;84,52616804
44105;2020;Octubre;131,3455019;73,32710117;127,434889;133,1196533;1,0201503;0,572427786;1,170547149;1,207243451;0,990711825;0,576042357;1,078389051;0,999194851;132,5768994;127,2946343;118,1715345;133,2269209;0,02329037;-0,031928982;0,028703517;0,188441461;104,9361156;93,72043246;96,68832742;60,16962493;101,0602399;96,61287167
44136;2020;Noviembre;132,0686553;86,96627386;124,6492129;137,3494533;1,025766976;0,678901945;1,144959453;1,245602914;0,994248787;0,698834057;1,055526678;1,009218897;132,8326038;124,4448135;118,0919587;136,0948093;0,001928726;-0,022387595;-0,000673392;0,021526343;102,5868483;93,65732183;98,76967356;71,36144749;98,85110315;99,6826898
44166;2020;Diciembre;133,8543656;112,2561259;118,5505791;136,6075219;1,039636449;0,876327095;1,08894074;1,238874442;0,98519384;0,800334998;0,996426639;0,968322059;135,8660197;140,2614233;118,9757222;141,0765361;0,02283638;0,12709738;0,00748369;0,036604826;115,6253679;94,35822416;102,3851203;92,11340531;94,01467727;99,14422592
44197;2021;Enero;131,5215374;86,97460611;106,2591762;145,5388147;0,924937336;0,671103518;0,843085079;1,022720245;0,93275271;0,598682828;0,884380624;1,003859698;141,0036509;145,2766005;120,1509547;144,9792387;0,037813952;0,035755927;0,009877918;0,027663725;119,7596602;95,29028694;105,2174741;71,36828464;84,26717301;105,6261978
44228;2021;Febrero;126,239267;71,78788668;103,4554001;141,8982575;0,887789282;0,553921488;0,820839266;0,997137574;0,909107014;0,582474697;0,87285171;1,002986986;138,8607337;123,2463609;118,5257461;141,4756717;-0,015197601;-0,151643414;-0,013526389;-0,024165991;101,5988965;94,00135343;102,6747896;58,90659998;82,04368235;102,9840283
44256;2021;Marzo;145,9569001;147,8001741;129,5237311;152,5061885;1,026455355;1,140438815;1,027671482;1,07168089;1,011434063;1,119287133;1,000560165;1,01833225;144,3068861;132,0484885;129,451217;149,7607372;0,039220248;0,071418965;0,09217804;0,058561769;108,8549846;102,6662139;108,6876069;121,2795937;102,7167634;110,6828365
44287;2021;Abril;147,280844;207,7091414;123,3167253;137,9850698;1,035766113;1,602701543;0,978423651;0,969639093;1,032277334;1,626131642;0,979991785;0,951554504;142,6756543;127,7320581;125,834448;145,0101589;-0,011303908;-0,032688223;-0,027939243;-0,03172112;105,2967086;99,79779763;105,2399142;170,4387727;97,79439481;100,1439946
44317;2021;Mayo;151,1693223;282,046365;122,0877521;124,4601404;1,063112195;2,176293933;0,96867269;0,87459765;1,108162712;2,318481742;1,015075982;0,969717968;136,4143737;121,6513203;120,2744959;128,3467405;-0,043884716;-0,047605417;-0,044184658;-0,114912076;100,2840149;95,38826606;93,14657721;231,4372684;96,81977683;90,32814674
44348;2021;Junio;148,9796171;192,867097;133,0525525;135,9923075;1,047712891;1,488179056;1,055669973;0,955635692;1,052380567;1,571597584;1,012665145;0,977632882;141,564394;122,7204082;131,3884981;139,1036554;0,037752768;0,008788133;0,092405311;0,08381136;101,1653242;104,2026485;100,9533185;158,2599163;105,5152398;98,69772814
44378;2021;Julio;142,4259131;115,6422696;129,6468819;141,5288848;1,001623363;0,892305667;1,028648589;0,994541944;1,007125346;0,89095642;1,028525315;1,012089485;141,4182591;129,7956522;126,0512308;139,8383116;-0,001032285;0,05765336;-0,040622028;0,005281358;106,9978451;99,9697255;101,4864892;94,89195508;102,8144262;102,7159525
44409;2021;Agosto;140,9749407;78,58741462;130,6350337;150,7261631;0,991419267;0,606387229;1,036488816;1,059172419;0,992816092;0,594044722;1,045146999;1,048877335;141,9950199;132,2920845;124,9920191;143,702374;0,004078404;0,019233559;-0,008403026;0,027632359;109,0557944;99,12967732;104,2908003;64,48605204;103,5980645;109,3909659
44440;2021;Septiembre;141,2960891;74,20091013;131,991331;149,7356172;0,993677772;0,572540584;1,047249994;1,052211723;0,981596577;0,561148165;1,038117159;1,038924939;143,945173;132,2305137;127,1449276;144,1255393;0,013733954;-0,000465416;0,017224368;0,002944734;109,0050382;100,8371233;104,5979089;60,88664165;104,6736547;108,6720676
44470;2021;Octubre;139,5147587;75,61664717;133,6792891;140,8169877;0,981150402;0,583464533;1,060642648;0,98953935;0,990711825;0,576042357;1,078389051;0,999194851;140,822745;131,2692483;123,9620237;140,9304578;-0,021691786;-0,007269619;-0,025033668;-0,022168739;108,2126131;98,31280025;102,2791052;62,04834538;106,0122635;102,1992863
44501;2021;Noviembre;143,7518776;92,51854885;137,7410537;144,8311265;1,010948331;0,713881055;1,092869635;1,017747227;0,994248787;0,698834057;1,055526678;1,009218897;144,5834076;132,3898685;130,4950946;143,5081398;0,026704937;0,008536807;0,052702196;0,018290454;109,1364032;103,4941007;104,1498364;75,91744791;109,2333822;105,1125863
44531;2021;Diciembre;147,2298783;129,4416124;131,0445707;141,6476032;1,035407692;0,998782579;1,039738178;0,995376193;0,98519384;0,800334998;0,996426639;0,968322059;149,4425487;161,7342897;131,5145196;146,2815;0,033607875;0,221651563;0,00781198;0,019325455;133,3266576;104,3025945;106,1625794;106,2152075;103,9228414;102,8021135
44562;2022;Enero;139,6379616;102,9574132;105,5656624;146,2994212;0,926249702;0,830898308;0,799772722;0,970487271;0,93275271;0,598682828;0,884380624;1,003859698;149,7052329;171,9732191;119,3667744;145,7369207;0,001757761;0,063307103;-0,092368091;-0,003722817;141,7671821;94,66836297;105,7673555;84,48321069;83,71719278;106,1782153
44593;2022;Febrero;137,8495135;78,75098139;114,3119035;150,8326715;0,914386527;0,635544884;0,866034846;1,000558899;0,909107014;0,582474697;0,87285171;1,002986986;151,6317787;135,2006909;130,9637161;150,3834782;0,012868927;-0,213827062;0,097153849;0,031883187;111,453522;103,8657589;109,1395559;64,62026915;90,65326207;109,4682654
44621;2022;Marzo;153,9308508;150,4226943;134,5108295;156,3378844;1,021057619;1,213957871;1,019063299;1,037078107;1,011434063;1,119287133;1,000560165;1,01833225;152,1906928;134,3915157;134,4355234;153,5234541;0,003685996;-0,005984993;0,026509688;0,020879793;110,7864735;106,6192078;111,4183672;123,431541;106,6717035;113,4637267
44652;2022;Abril;157,6616921;202,9111974;129,1281673;151,2662327;1,045805121;1,637556397;0,97828388;1,003434957;1,032277334;1,626131642;0,979991785;0,951554504;152,7319132;124,781532;131,7645406;158,9674918;0,003556199;-0,071507369;-0,019868133;0,035460626;102,8644242;104,5008832;115,3693322;166,5017497;102,4030677;109,7829266
44682;2022;Mayo;164,6893631;272,0130926;135,3664481;145,6422929;1,092421228;2,195230158;1,025545525;0,966128165;1,108162712;2,318481742;1,015075982;0,969717968;148,6147849;117,3238019;133,3559759;150,1903622;-0,026956568;-0,059766297;0,012077872;-0,055213362;96,71659849;105,7630315;108,9994036;223,2043201;107,3502385;105,7012981
44713;2022;Junio;161,4548344;190,607648;141,3961244;149,8587874;1,070965878;1,538262931;1,071226767;0,994098572;1,052380567;1,571597584;1,012665145;0,977632882;153,4186771;121,2827317;139,6277192;153,2873845;0,032324457;0,03374362;0,047030088;0,020620646;99,98016662;110,7370762;111,2470417;156,4058923;112,1319787;108,7614596
44743;2022;Julio;152,4453877;108,3798372;137,4742125;151,07353;1,011204212;0,874658954;1,041514093;1,002156651;1,007125346;0,89095642;1,028525315;1,012089485;151,3668466;121,6443753;133,6614767;149,2689454;-0,01337406;0,002981823;-0,042729642;-0,026215067;100,2782898;106,0053206;108,330693;88,93265997;109,021768;109,6430708
44774;2022;Agosto;151,465739;76,49887241;141,5356099;161,9528913;1,004705984;0,617369665;1,072283519;1,074325641;0,992816092;0,594044722;1,045146999;1,048877335;152,5617285;128,7762849;135,4217254;154,4059404;0,007893947;0,058629177;0,013169454;0,034414358;106,1575234;107,4013528;112,0588243;62,7722682;112,2425955;117,5388721
44805;2022;Septiembre;149,1743493;72,54274767;137,2777427;159,9898;0,989506686;0,585442509;1,040025624;1,061303341;0,981596577;0,561148165;1,038117159;1,038924939;151,9711385;129,2755678;132,237235;153,9955332;-0,003871154;0,003877134;-0,023515358;-0,002657975;106,5691103;104,8757715;111,7609747;59,5260122;108,8659606;116,1141397
44835;2022;Octubre;146,554395;64,51382047;138,3119724;146,3883248;0,972127945;0,520646572;1,047861019;0,971077019;0,990711825;0,576042357;1,078389051;0,999194851;147,9283797;111,9949248;128,2579531;146,5062842;-0,026602148;-0,133672923;-0,030091993;-0,048632898;92,32370587;101,7198506;106,3257147;52,9377586;109,6861403;106,2427379
44866;2022;Noviembre;148,0304944;75,33229454;139,7450141;149,6944981;0,981919241;0,607955019;1,058717842;0,993008747;0,994248787;0,698834057;1,055526678;1,009218897;148,886774;107,7971141;132,3936354;148,3270861;0,006478772;-0,037482151;0,032245035;0,012428148;88,86321474;104,9998108;107,6471464;61,81501567;110,8225916;108,6422251
44896;2022;Diciembre;146,180808;92,00101017;129,3112418;139,6446863;0,969649859;0,742476732;0,979670865;0,92634263;0,98519384;0,800334998;0,996426639;0,968322059;148,3777122;114,9531264;129,7749746;144,2130591;-0,00341912;0,066384081;-0,019779355;-0,027736181;94,76231758;102,9229822;104,6614257;75,49277398;102,5482521;101,3484773
44927;2023;Enero;143,0301903;81,28470125;113,6392511;154,6355854;0,966690843;0,865674709;0,878834747;1,01654723;0,93275271;0,598682828;0,884380624;1,003859698;153,342026;135,7725617;128,4958626;154,0410336;0,033457274;0,181112388;-0,009856384;0,068148991;111,9249472;101,9085338;111,7939962;66,69935002;90,11982568;112,2282668
44958;2023;Febrero;137,2620271;69,45536165;112,3217266;151,5609973;0,927705853;0,739693313;0,868645605;0,996335427;0,909107014;0,582474697;0,87285171;1,002986986;150,985555;119,2418522;128,6836301;151,1096349;-0,015367418;-0,121752947;0,001461273;-0,019029986;98,29775504;102,0574499;109,6665581;56,99261247;89,07498349;109,9968548
44986;2023;Marzo;155,0605677;123,6416123;139,0176823;162,7874247;1,04799994;1,316771977;1,075100094;1,070135993;1,011434063;1,119287133;1,000560165;1,01833225;153,3076384;110,4646062;138,939853;159,8568883;0,015379507;-0,073608769;0,079701069;0,057886801;91,06217829;110,1915378;116,0148043;101,4559327;110,2457925;118,1445428
45017;2023;Abril;150,021085;121,8335722;130,7301885;151,9192455;1,013939846;1,297516514;1,011008353;0,998690488;1,032277334;1,626131642;0,979991785;0,951554504;145,3302132;74,92233045;133,3992698;159,6537507;-0,052035406;-0,321752614;-0,039877567;-0,001270747;61,76268443;105,7973674;115,8673789;99,97231893;103,6735255;110,2568569
45047;2023;Mayo;153,7724057;138,6397714;134,7517621;146,9519054;1,039293706;1,476501014;1,04210939;0,966036065;1,108162712;2,318481742;1,015075982;0,969717968;138,763382;59,79765503;132,7504192;151,5408709;-0,045185588;-0,201871396;-0,004863974;-0,050815466;49,29456512;105,2827717;109,979524;113,7628914;106,8627713;106,651762
45078;2023;Junio;152,5570318;106,8786955;134,0226628;150,8045358;1,03107942;1,138248431;1,036470865;0,991362582;1,052380567;1,571597584;1,012665145;0,977632882;144,9637485;68,00640101;132,3464755;154,2547705;0,044683017;0,137275383;-0,00304288;0,017908698;56,06149541;104,9624089;111,949114;87,70087619;106,2845706;109,4478457
45108;2023;Julio;150,2229735;93,72002472;133,6651774;150,329483;1,01530434;0,998109778;1,033706234;0,988239668;1,007125346;0,89095642;1,028525315;1,012089485;149,1601558;105,1903579;129,9580821;148,533786;0,028947977;0,546771426;-0,018046521;-0,037087893;86,71431921;103,0682026;107,7971572;76,9033365;106,0010724;109,1030715
45139;2023;Agosto;151,9420381;74,75175175;137,5384476;165,1966783;1,026922894;0,796099388;1,063660359;1,085974004;0,992816092;0,594044722;1,045146999;1,048877335;153,041474;125,8352258;131,5972276;157,498568;0,026021146;0,19626198;0,012612878;0,060355171;103,7330432;104,3681893;114,3032731;61,33864279;109,0727086;119,8930818
45170;2023;Septiembre;148,4322435;71,78715986;133,0815642;159,922482;1,003201425;0,764526753;1,029192832;1,051302362;0,981596577;0,561148165;1,038117159;1,038924939;151,2151193;127,9290646;128,1951301;153,9307374;-0,011933723;0,016639529;-0,025852349;-0,022653099;105,4591121;101,6700264;111,7139497;58,90600358;105,5382471;116,065283
45200;2023;Octubre;147,5069615;65,19588635;136,5771654;150,3056239;0,996947768;0,694330287;1,056226236;0,988082822;0,990711825;0,576042357;1,078389051;0,999194851;148,8898768;113,1789799;126,6492508;150,4267399;-0,015377051;-0,115298933;-0,012058799;-0,022763468;93,29978897;100,444008;109,1709527;53,49743773;108,3103788;109,0857555
45231;2023;Noviembre;146,3594957;78,80544326;132,8019889;149,6493179;0,98919245;0,839270836;1,027030723;0,983768382;0,994248787;0,698834057;1,055526678;1,009218897;147,2061094;112,7670332;125,8158525;148,2823186;-0,011308811;-0,003639781;-0,006580365;-0,014255586;92,96019814;99,78304977;107,6146568;64,66495862;105,3165343;108,6094351
45261;2023;Diciembre;139,3357645;100,7761617;113,5331957;131,3580782;0,941721516;1,073256998;0,878014562;0,863524979;0,98519384;0,800334998;0,996426639;0,968322059;141,4297968;125,9174746;113,9403457;135,6553608;-0,039239626;0,116616009;-0,094388001;-0,085154844;103,8008455;90,36472713;98,45074746;82,69335286;90,03572008;95,33439158
